CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0022000004433403RW1P;05/10/2022;21;0,735;R
ES0022000004433403RW1P;05/10/2022;22;0,608;R
ES0022000004433403RW1P;05/10/2022;23;0,567;R
ES0022000004433403RW1P;05/10/2022;24;0,291;R
ES0022000004433403RW1P;06/10/2022;1;0,175;R
ES0022000004433403RW1P;06/10/2022;2;0,120;R
ES0022000004433403RW1P;06/10/2022;3;0,120;R
ES0022000004433403RW1P;06/10/2022;4;0,120;R
ES0022000004433403RW1P;06/10/2022;5;0,118;R
ES0022000004433403RW1P;06/10/2022;6;0,118;R
ES0022000004433403RW1P;06/10/2022;7;0,113;R
ES0022000004433403RW1P;06/10/2022;8;0,174;R
ES0022000004433403RW1P;06/10/2022;9;0,277;R
ES0022000004433403RW1P;06/10/2022;10;0,282;R
ES0022000004433403RW1P;06/10/2022;11;0,205;R
ES0022000004433403RW1P;06/10/2022;12;0,224;R
ES0022000004433403RW1P;06/10/2022;13;0,796;R
ES0022000004433403RW1P;06/10/2022;14;1,383;R
ES0022000004433403RW1P;06/10/2022;15;0,451;R
ES0022000004433403RW1P;06/10/2022;16;0,368;R
ES0022000004433403RW1P;06/10/2022;17;0,776;R
ES0022000004433403RW1P;06/10/2022;18;0,464;R
ES0022000004433403RW1P;06/10/2022;19;0,551;R
ES0022000004433403RW1P;06/10/2022;20;0,126;R
ES0022000004433403RW1P;06/10/2022;21;0,114;R
ES0022000004433403RW1P;06/10/2022;22;0,125;R
ES0022000004433403RW1P;06/10/2022;23;0,604;R
ES0022000004433403RW1P;06/10/2022;24;0,264;R
ES0022000004433403RW1P;07/10/2022;1;0,236;R
ES0022000004433403RW1P;07/10/2022;2;0,164;R
ES0022000004433403RW1P;07/10/2022;3;0,127;R
ES0022000004433403RW1P;07/10/2022;4;0,124;R
ES0022000004433403RW1P;07/10/2022;5;0,122;R
ES0022000004433403RW1P;07/10/2022;6;0,120;R
ES0022000004433403RW1P;07/10/2022;7;0,117;R
ES0022000004433403RW1P;07/10/2022;8;0,230;R
ES0022000004433403RW1P;07/10/2022;9;0,339;R
ES0022000004433403RW1P;07/10/2022;10;0,304;R
ES0022000004433403RW1P;07/10/2022;11;0,347;R
ES0022000004433403RW1P;07/10/2022;12;0,361;R
ES0022000004433403RW1P;07/10/2022;13;0,385;R
ES0022000004433403RW1P;07/10/2022;14;0,616;R
ES0022000004433403RW1P;07/10/2022;15;0,578;R
ES0022000004433403RW1P;07/10/2022;16;0,823;R
ES0022000004433403RW1P;07/10/2022;17;0,597;R
ES0022000004433403RW1P;07/10/2022;18;0,131;R
ES0022000004433403RW1P;07/10/2022;19;0,122;R
ES0022000004433403RW1P;07/10/2022;20;0,122;R
ES0022000004433403RW1P;07/10/2022;21;0,177;R
ES0022000004433403RW1P;07/10/2022;22;0,289;R
ES0022000004433403RW1P;07/10/2022;23;0,569;R
ES0022000004433403RW1P;07/10/2022;24;0,344;R
ES0022000004433403RW1P;08/10/2022;1;0,182;R
ES0022000004433403RW1P;08/10/2022;2;0,168;R
ES0022000004433403RW1P;08/10/2022;3;0,126;R
ES0022000004433403RW1P;08/10/2022;4;0,120;R
ES0022000004433403RW1P;08/10/2022;5;0,118;R
ES0022000004433403RW1P;08/10/2022;6;0,127;R
ES0022000004433403RW1P;08/10/2022;7;0,128;R
ES0022000004433403RW1P;08/10/2022;8;0,127;R
ES0022000004433403RW1P;08/10/2022;9;0,121;R
ES0022000004433403RW1P;08/10/2022;10;0,535;R
ES0022000004433403RW1P;08/10/2022;11;1,021;R
ES0022000004433403RW1P;08/10/2022;12;0,508;R
ES0022000004433403RW1P;08/10/2022;13;0,291;R
ES0022000004433403RW1P;08/10/2022;14;0,470;R
ES0022000004433403RW1P;08/10/2022;15;0,345;R
ES0022000004433403RW1P;08/10/2022;16;0,294;R
ES0022000004433403RW1P;08/10/2022;17;0,202;R
ES0022000004433403RW1P;08/10/2022;18;0,201;R
ES0022000004433403RW1P;08/10/2022;19;0,158;R
ES0022000004433403RW1P;08/10/2022;20;0,129;R
ES0022000004433403RW1P;08/10/2022;21;0,136;R
ES0022000004433403RW1P;08/10/2022;22;0,903;R
ES0022000004433403RW1P;08/10/2022;23;0,305;R
ES0022000004433403RW1P;08/10/2022;24;0,228;R
ES0022000004433403RW1P;09/10/2022;1;0,188;R
ES0022000004433403RW1P;09/10/2022;2;0,144;R
ES0022000004433403RW1P;09/10/2022;3;0,135;R
ES0022000004433403RW1P;09/10/2022;4;0,137;R
ES0022000004433403RW1P;09/10/2022;5;0,127;R
ES0022000004433403RW1P;09/10/2022;6;0,124;R
ES0022000004433403RW1P;09/10/2022;7;0,125;R
ES0022000004433403RW1P;09/10/2022;8;0,129;R
ES0022000004433403RW1P;09/10/2022;9;0,302;R
ES0022000004433403RW1P;09/10/2022;10;0,766;R
ES0022000004433403RW1P;09/10/2022;11;0,568;R
ES0022000004433403RW1P;09/10/2022;12;0,601;R
ES0022000004433403RW1P;09/10/2022;13;0,127;R
ES0022000004433403RW1P;09/10/2022;14;0,203;R
ES0022000004433403RW1P;09/10/2022;15;0,257;R
ES0022000004433403RW1P;09/10/2022;16;0,137;R
ES0022000004433403RW1P;09/10/2022;17;0,121;R
ES0022000004433403RW1P;09/10/2022;18;0,694;R
ES0022000004433403RW1P;09/10/2022;19;1,088;R
ES0022000004433403RW1P;09/10/2022;20;0,383;R
ES0022000004433403RW1P;09/10/2022;21;0,261;R
ES0022000004433403RW1P;09/10/2022;22;0,398;R
ES0022000004433403RW1P;09/10/2022;23;0,256;R
ES0022000004433403RW1P;09/10/2022;24;0,200;R
ES0022000004433403RW1P;10/10/2022;1;0,175;R
ES0022000004433403RW1P;10/10/2022;2;0,128;R
ES0022000004433403RW1P;10/10/2022;3;0,118;R
ES0022000004433403RW1P;10/10/2022;4;0,115;R
ES0022000004433403RW1P;10/10/2022;5;0,114;R
ES0022000004433403RW1P;10/10/2022;6;0,117;R
ES0022000004433403RW1P;10/10/2022;7;0,150;R
ES0022000004433403RW1P;10/10/2022;8;0,224;R
ES0022000004433403RW1P;10/10/2022;9;0,176;R
ES0022000004433403RW1P;10/10/2022;10;0,134;R
ES0022000004433403RW1P;10/10/2022;11;0,130;R
ES0022000004433403RW1P;10/10/2022;12;0,456;R
ES0022000004433403RW1P;10/10/2022;13;0,278;R
ES0022000004433403RW1P;10/10/2022;14;0,771;R
ES0022000004433403RW1P;10/10/2022;15;0,863;R
ES0022000004433403RW1P;10/10/2022;16;0,476;R
ES0022000004433403RW1P;10/10/2022;17;0,368;R
ES0022000004433403RW1P;10/10/2022;18;0,160;R
ES0022000004433403RW1P;10/10/2022;19;0,229;R
ES0022000004433403RW1P;10/10/2022;20;0,144;R
ES0022000004433403RW1P;10/10/2022;21;0,582;R
ES0022000004433403RW1P;10/10/2022;22;0,356;R
ES0022000004433403RW1P;10/10/2022;23;0,329;R
ES0022000004433403RW1P;10/10/2022;24;0,194;R
ES0022000004433403RW1P;11/10/2022;1;0,133;R
ES0022000004433403RW1P;11/10/2022;2;0,121;R
ES0022000004433403RW1P;11/10/2022;3;0,177;R
ES0022000004433403RW1P;11/10/2022;4;0,176;R
ES0022000004433403RW1P;11/10/2022;5;0,118;R
ES0022000004433403RW1P;11/10/2022;6;0,113;R
ES0022000004433403RW1P;11/10/2022;7;0,117;R
ES0022000004433403RW1P;11/10/2022;8;0,193;R
ES0022000004433403RW1P;11/10/2022;9;0,214;R
ES0022000004433403RW1P;11/10/2022;10;1,073;R
ES0022000004433403RW1P;11/10/2022;11;0,574;R
ES0022000004433403RW1P;11/10/2022;12;0,618;R
ES0022000004433403RW1P;11/10/2022;13;0,143;R
ES0022000004433403RW1P;11/10/2022;14;0,153;R
ES0022000004433403RW1P;11/10/2022;15;0,285;R
ES0022000004433403RW1P;11/10/2022;16;0,209;R
ES0022000004433403RW1P;11/10/2022;17;0,123;R
ES0022000004433403RW1P;11/10/2022;18;0,123;R
ES0022000004433403RW1P;11/10/2022;19;0,127;R
ES0022000004433403RW1P;11/10/2022;20;0,125;R
ES0022000004433403RW1P;11/10/2022;21;0,123;R
ES0022000004433403RW1P;11/10/2022;22;0,113;R
ES0022000004433403RW1P;11/10/2022;23;1,256;R
ES0022000004433403RW1P;11/10/2022;24;0,370;R
ES0022000004433403RW1P;12/10/2022;1;0,215;R
ES0022000004433403RW1P;12/10/2022;2;0,245;R
ES0022000004433403RW1P;12/10/2022;3;0,184;R
ES0022000004433403RW1P;12/10/2022;4;0,126;R
ES0022000004433403RW1P;12/10/2022;5;0,133;R
ES0022000004433403RW1P;12/10/2022;6;0,129;R
ES0022000004433403RW1P;12/10/2022;7;0,115;R
ES0022000004433403RW1P;12/10/2022;8;0,129;R
ES0022000004433403RW1P;12/10/2022;9;0,141;R
ES0022000004433403RW1P;12/10/2022;10;0,146;R
ES0022000004433403RW1P;12/10/2022;11;0,359;R
ES0022000004433403RW1P;12/10/2022;12;0,271;R
ES0022000004433403RW1P;12/10/2022;13;0,318;R
ES0022000004433403RW1P;12/10/2022;14;0,281;R
ES0022000004433403RW1P;12/10/2022;15;0,243;R
ES0022000004433403RW1P;12/10/2022;16;0,220;R
ES0022000004433403RW1P;12/10/2022;17;0,327;R
ES0022000004433403RW1P;12/10/2022;18;0,315;R
ES0022000004433403RW1P;12/10/2022;19;0,261;R
ES0022000004433403RW1P;12/10/2022;20;0,267;R
ES0022000004433403RW1P;12/10/2022;21;0,610;R
ES0022000004433403RW1P;12/10/2022;22;1,364;R
ES0022000004433403RW1P;12/10/2022;23;0,681;R
ES0022000004433403RW1P;12/10/2022;24;0,781;R
ES0022000004433403RW1P;13/10/2022;1;0,917;R
ES0022000004433403RW1P;13/10/2022;2;0,375;R
ES0022000004433403RW1P;13/10/2022;3;0,214;R
ES0022000004433403RW1P;13/10/2022;4;0,128;R
ES0022000004433403RW1P;13/10/2022;5;0,124;R
ES0022000004433403RW1P;13/10/2022;6;0,124;R
ES0022000004433403RW1P;13/10/2022;7;0,144;R
ES0022000004433403RW1P;13/10/2022;8;0,243;R
ES0022000004433403RW1P;13/10/2022;9;0,202;R
ES0022000004433403RW1P;13/10/2022;10;0,185;R
ES0022000004433403RW1P;13/10/2022;11;0,184;R
ES0022000004433403RW1P;13/10/2022;12;0,198;R
ES0022000004433403RW1P;13/10/2022;13;0,164;R
ES0022000004433403RW1P;13/10/2022;14;0,178;R
ES0022000004433403RW1P;13/10/2022;15;0,295;R
ES0022000004433403RW1P;13/10/2022;16;0,441;R
ES0022000004433403RW1P;13/10/2022;17;0,348;R
ES0022000004433403RW1P;13/10/2022;18;0,359;R
ES0022000004433403RW1P;13/10/2022;19;0,338;R
ES0022000004433403RW1P;13/10/2022;20;0,320;R
ES0022000004433403RW1P;13/10/2022;21;1,146;R
ES0022000004433403RW1P;13/10/2022;22;0,375;R
ES0022000004433403RW1P;13/10/2022;23;0,154;R
ES0022000004433403RW1P;13/10/2022;24;0,232;R
ES0022000004433403RW1P;14/10/2022;1;0,198;R
ES0022000004433403RW1P;14/10/2022;2;0,143;R
ES0022000004433403RW1P;14/10/2022;3;0,128;R
ES0022000004433403RW1P;14/10/2022;4;0,119;R
ES0022000004433403RW1P;14/10/2022;5;0,119;R
ES0022000004433403RW1P;14/10/2022;6;0,120;R
ES0022000004433403RW1P;14/10/2022;7;0,117;R
ES0022000004433403RW1P;14/10/2022;8;0,246;R
ES0022000004433403RW1P;14/10/2022;9;0,386;R
ES0022000004433403RW1P;14/10/2022;10;0,311;R
ES0022000004433403RW1P;14/10/2022;11;0,315;R
ES0022000004433403RW1P;14/10/2022;12;0,282;R
ES0022000004433403RW1P;14/10/2022;13;0,945;R
ES0022000004433403RW1P;14/10/2022;14;1,328;R
ES0022000004433403RW1P;14/10/2022;15;0,859;R
ES0022000004433403RW1P;14/10/2022;16;0,499;R
ES0022000004433403RW1P;14/10/2022;17;0,594;R
ES0022000004433403RW1P;14/10/2022;18;0,127;R
ES0022000004433403RW1P;14/10/2022;19;0,189;R
ES0022000004433403RW1P;14/10/2022;20;0,228;R
ES0022000004433403RW1P;14/10/2022;21;0,164;R
ES0022000004433403RW1P;14/10/2022;22;0,401;R
ES0022000004433403RW1P;14/10/2022;23;0,272;R
ES0022000004433403RW1P;14/10/2022;24;0,253;R
ES0022000004433403RW1P;15/10/2022;1;0,166;R
ES0022000004433403RW1P;15/10/2022;2;0,127;R
ES0022000004433403RW1P;15/10/2022;3;0,126;R
ES0022000004433403RW1P;15/10/2022;4;0,126;R
ES0022000004433403RW1P;15/10/2022;5;0,127;R
ES0022000004433403RW1P;15/10/2022;6;0,122;R
ES0022000004433403RW1P;15/10/2022;7;0,121;R
ES0022000004433403RW1P;15/10/2022;8;0,125;R
ES0022000004433403RW1P;15/10/2022;9;0,123;R
ES0022000004433403RW1P;15/10/2022;10;0,288;R
ES0022000004433403RW1P;15/10/2022;11;0,327;R
ES0022000004433403RW1P;15/10/2022;12;0,235;R
ES0022000004433403RW1P;15/10/2022;13;0,389;R
ES0022000004433403RW1P;15/10/2022;14;0,223;R
ES0022000004433403RW1P;15/10/2022;15;0,159;R
ES0022000004433403RW1P;15/10/2022;16;0,159;R
ES0022000004433403RW1P;15/10/2022;17;0,196;R
ES0022000004433403RW1P;15/10/2022;18;0,193;R
ES0022000004433403RW1P;15/10/2022;19;0,149;R
ES0022000004433403RW1P;15/10/2022;20;0,137;R
ES0022000004433403RW1P;15/10/2022;21;0,695;R
ES0022000004433403RW1P;15/10/2022;22;1,894;R
ES0022000004433403RW1P;15/10/2022;23;1,388;R
ES0022000004433403RW1P;15/10/2022;24;1,043;R
ES0022000004433403RW1P;16/10/2022;1;0,589;R
ES0022000004433403RW1P;16/10/2022;2;0,128;R
ES0022000004433403RW1P;16/10/2022;3;0,129;R
ES0022000004433403RW1P;16/10/2022;4;0,123;R
ES0022000004433403RW1P;16/10/2022;5;0,121;R
ES0022000004433403RW1P;16/10/2022;6;0,119;R
ES0022000004433403RW1P;16/10/2022;7;0,199;R
ES0022000004433403RW1P;16/10/2022;8;0,145;R
ES0022000004433403RW1P;16/10/2022;9;0,303;R
ES0022000004433403RW1P;16/10/2022;10;0,438;R
ES0022000004433403RW1P;16/10/2022;11;0,152;R
ES0022000004433403RW1P;16/10/2022;12;0,123;R
ES0022000004433403RW1P;16/10/2022;13;0,169;R
ES0022000004433403RW1P;16/10/2022;14;0,163;R
ES0022000004433403RW1P;16/10/2022;15;0,418;R
ES0022000004433403RW1P;16/10/2022;16;0,274;R
ES0022000004433403RW1P;16/10/2022;17;0,236;R
ES0022000004433403RW1P;16/10/2022;18;0,194;R
ES0022000004433403RW1P;16/10/2022;19;0,357;R
ES0022000004433403RW1P;16/10/2022;20;0,394;R
ES0022000004433403RW1P;16/10/2022;21;0,990;R
ES0022000004433403RW1P;16/10/2022;22;0,879;R
ES0022000004433403RW1P;16/10/2022;23;0,813;R
ES0022000004433403RW1P;16/10/2022;24;0,512;R
ES0022000004433403RW1P;17/10/2022;1;0,642;R
ES0022000004433403RW1P;17/10/2022;2;0,141;R
ES0022000004433403RW1P;17/10/2022;3;0,126;R
ES0022000004433403RW1P;17/10/2022;4;0,129;R
ES0022000004433403RW1P;17/10/2022;5;0,135;R
ES0022000004433403RW1P;17/10/2022;6;0,129;R
ES0022000004433403RW1P;17/10/2022;7;0,155;R
ES0022000004433403RW1P;17/10/2022;8;0,224;R
ES0022000004433403RW1P;17/10/2022;9;0,255;R
ES0022000004433403RW1P;17/10/2022;10;0,210;R
ES0022000004433403RW1P;17/10/2022;11;0,175;R
ES0022000004433403RW1P;17/10/2022;12;0,193;R
ES0022000004433403RW1P;17/10/2022;13;0,241;R
ES0022000004433403RW1P;17/10/2022;14;0,639;R
ES0022000004433403RW1P;17/10/2022;15;0,245;R
ES0022000004433403RW1P;17/10/2022;16;0,252;R
ES0022000004433403RW1P;17/10/2022;17;0,175;R
ES0022000004433403RW1P;17/10/2022;18;0,128;R
ES0022000004433403RW1P;17/10/2022;19;0,204;R
ES0022000004433403RW1P;17/10/2022;20;0,339;R
ES0022000004433403RW1P;17/10/2022;21;1,612;R
ES0022000004433403RW1P;17/10/2022;22;0,900;R
ES0022000004433403RW1P;17/10/2022;23;0,603;R
ES0022000004433403RW1P;17/10/2022;24;0,192;R
ES0022000004433403RW1P;18/10/2022;1;0,151;R
ES0022000004433403RW1P;18/10/2022;2;0,118;R
ES0022000004433403RW1P;18/10/2022;3;0,117;R
ES0022000004433403RW1P;18/10/2022;4;0,118;R
ES0022000004433403RW1P;18/10/2022;5;0,119;R
ES0022000004433403RW1P;18/10/2022;6;0,211;R
ES0022000004433403RW1P;18/10/2022;7;0,175;R
ES0022000004433403RW1P;18/10/2022;8;0,686;R
ES0022000004433403RW1P;18/10/2022;9;0,981;R
ES0022000004433403RW1P;18/10/2022;10;0,275;R
ES0022000004433403RW1P;18/10/2022;11;0,171;R
ES0022000004433403RW1P;18/10/2022;12;0,648;R
ES0022000004433403RW1P;18/10/2022;13;0,593;R
ES0022000004433403RW1P;18/10/2022;14;0,647;R
ES0022000004433403RW1P;18/10/2022;15;0,203;R
ES0022000004433403RW1P;18/10/2022;16;0,288;R
ES0022000004433403RW1P;18/10/2022;17;0,242;R
ES0022000004433403RW1P;18/10/2022;18;0,345;R
ES0022000004433403RW1P;18/10/2022;19;0,312;R
ES0022000004433403RW1P;18/10/2022;20;0,265;R
ES0022000004433403RW1P;18/10/2022;21;0,674;R
ES0022000004433403RW1P;18/10/2022;22;0,431;R
ES0022000004433403RW1P;18/10/2022;23;0,292;R
ES0022000004433403RW1P;18/10/2022;24;0,172;R
ES0022000004433403RW1P;19/10/2022;1;0,158;R
ES0022000004433403RW1P;19/10/2022;2;0,113;R
ES0022000004433403RW1P;19/10/2022;3;0,122;R
ES0022000004433403RW1P;19/10/2022;4;0,103;R
ES0022000004433403RW1P;19/10/2022;5;0,107;R
ES0022000004433403RW1P;19/10/2022;6;0,117;R
ES0022000004433403RW1P;19/10/2022;7;0,203;R
ES0022000004433403RW1P;19/10/2022;8;0,252;R
ES0022000004433403RW1P;19/10/2022;9;0,193;R
ES0022000004433403RW1P;19/10/2022;10;0,168;R
ES0022000004433403RW1P;19/10/2022;11;0,159;R
ES0022000004433403RW1P;19/10/2022;12;0,216;R
ES0022000004433403RW1P;19/10/2022;13;0,810;R
ES0022000004433403RW1P;19/10/2022;14;1,459;R
ES0022000004433403RW1P;19/10/2022;15;0,384;R
ES0022000004433403RW1P;19/10/2022;16;0,398;R
ES0022000004433403RW1P;19/10/2022;17;0,398;R
ES0022000004433403RW1P;19/10/2022;18;0,334;R
ES0022000004433403RW1P;19/10/2022;19;0,329;R
ES0022000004433403RW1P;19/10/2022;20;0,291;R
ES0022000004433403RW1P;19/10/2022;21;0,308;R
ES0022000004433403RW1P;19/10/2022;22;0,929;R
ES0022000004433403RW1P;19/10/2022;23;0,772;R
ES0022000004433403RW1P;19/10/2022;24;0,704;R
ES0022000004433403RW1P;20/10/2022;1;0,238;R
ES0022000004433403RW1P;20/10/2022;2;0,193;R
ES0022000004433403RW1P;20/10/2022;3;0,171;R
ES0022000004433403RW1P;20/10/2022;4;0,120;R
ES0022000004433403RW1P;20/10/2022;5;0,118;R
ES0022000004433403RW1P;20/10/2022;6;0,112;R
ES0022000004433403RW1P;20/10/2022;7;0,117;R
ES0022000004433403RW1P;20/10/2022;8;0,247;R
ES0022000004433403RW1P;20/10/2022;9;0,185;R
ES0022000004433403RW1P;20/10/2022;10;0,153;R
ES0022000004433403RW1P;20/10/2022;11;0,180;R
ES0022000004433403RW1P;20/10/2022;12;0,211;R
ES0022000004433403RW1P;20/10/2022;13;0,185;R
ES0022000004433403RW1P;20/10/2022;14;0,833;R
ES0022000004433403RW1P;20/10/2022;15;0,364;R
ES0022000004433403RW1P;20/10/2022;16;0,308;R
ES0022000004433403RW1P;20/10/2022;17;0,476;R
ES0022000004433403RW1P;20/10/2022;18;0,372;R
ES0022000004433403RW1P;20/10/2022;19;0,417;R
ES0022000004433403RW1P;20/10/2022;20;0,364;R
ES0022000004433403RW1P;20/10/2022;21;1,288;R
ES0022000004433403RW1P;20/10/2022;22;1,271;R
ES0022000004433403RW1P;20/10/2022;23;0,806;R
ES0022000004433403RW1P;20/10/2022;24;0,244;R
ES0022000004433403RW1P;21/10/2022;1;0,176;R
ES0022000004433403RW1P;21/10/2022;2;0,117;R
ES0022000004433403RW1P;21/10/2022;3;0,137;R
ES0022000004433403RW1P;21/10/2022;4;0,120;R
ES0022000004433403RW1P;21/10/2022;5;0,233;R
ES0022000004433403RW1P;21/10/2022;6;0,135;R
ES0022000004433403RW1P;21/10/2022;7;0,155;R
ES0022000004433403RW1P;21/10/2022;8;0,347;R
ES0022000004433403RW1P;21/10/2022;9;0,324;R
ES0022000004433403RW1P;21/10/2022;10;0,304;R
ES0022000004433403RW1P;21/10/2022;11;0,588;R
ES0022000004433403RW1P;21/10/2022;12;0,732;R
ES0022000004433403RW1P;21/10/2022;13;1,068;R
ES0022000004433403RW1P;21/10/2022;14;1,896;R
ES0022000004433403RW1P;21/10/2022;15;1,535;R
ES0022000004433403RW1P;21/10/2022;16;0,411;R
ES0022000004433403RW1P;21/10/2022;17;0,214;R
ES0022000004433403RW1P;21/10/2022;18;0,141;R
ES0022000004433403RW1P;21/10/2022;19;0,278;R
ES0022000004433403RW1P;21/10/2022;20;0,266;R
ES0022000004433403RW1P;21/10/2022;21;0,260;R
ES0022000004433403RW1P;21/10/2022;22;0,934;R
ES0022000004433403RW1P;21/10/2022;23;1,144;R
ES0022000004433403RW1P;21/10/2022;24;0,650;R
ES0022000004433403RW1P;22/10/2022;1;0,150;R
ES0022000004433403RW1P;22/10/2022;2;0,137;R
ES0022000004433403RW1P;22/10/2022;3;0,101;R
ES0022000004433403RW1P;22/10/2022;4;0,168;R
ES0022000004433403RW1P;22/10/2022;5;0,181;R
ES0022000004433403RW1P;22/10/2022;6;0,120;R
ES0022000004433403RW1P;22/10/2022;7;0,125;R
ES0022000004433403RW1P;22/10/2022;8;0,109;R
ES0022000004433403RW1P;22/10/2022;9;0,126;R
ES0022000004433403RW1P;22/10/2022;10;0,114;R
ES0022000004433403RW1P;22/10/2022;11;0,283;R
ES0022000004433403RW1P;22/10/2022;12;0,225;R
ES0022000004433403RW1P;22/10/2022;13;1,190;R
ES0022000004433403RW1P;22/10/2022;14;1,714;R
ES0022000004433403RW1P;22/10/2022;15;0,656;R
ES0022000004433403RW1P;22/10/2022;16;0,969;R
ES0022000004433403RW1P;22/10/2022;17;1,131;R
ES0022000004433403RW1P;22/10/2022;18;0,860;R
ES0022000004433403RW1P;22/10/2022;19;0,140;R
ES0022000004433403RW1P;22/10/2022;20;0,118;R
ES0022000004433403RW1P;22/10/2022;21;0,118;R
ES0022000004433403RW1P;22/10/2022;22;0,966;R
ES0022000004433403RW1P;22/10/2022;23;1,112;R
ES0022000004433403RW1P;22/10/2022;24;0,837;R
ES0022000004433403RW1P;23/10/2022;1;0,253;R
ES0022000004433403RW1P;23/10/2022;2;0,147;R
ES0022000004433403RW1P;23/10/2022;3;0,125;R
ES0022000004433403RW1P;23/10/2022;4;0,125;R
ES0022000004433403RW1P;23/10/2022;5;0,102;R
ES0022000004433403RW1P;23/10/2022;6;0,086;R
ES0022000004433403RW1P;23/10/2022;7;0,073;R
ES0022000004433403RW1P;23/10/2022;8;0,080;R
ES0022000004433403RW1P;23/10/2022;9;0,542;R
ES0022000004433403RW1P;23/10/2022;10;0,929;R
ES0022000004433403RW1P;23/10/2022;11;0,594;R
ES0022000004433403RW1P;23/10/2022;12;0,124;R
ES0022000004433403RW1P;23/10/2022;13;0,142;R
ES0022000004433403RW1P;23/10/2022;14;0,124;R
ES0022000004433403RW1P;23/10/2022;15;0,104;R
ES0022000004433403RW1P;23/10/2022;16;0,223;R
ES0022000004433403RW1P;23/10/2022;17;0,119;R
ES0022000004433403RW1P;23/10/2022;18;0,130;R
ES0022000004433403RW1P;23/10/2022;19;0,109;R
ES0022000004433403RW1P;23/10/2022;20;0,129;R
ES0022000004433403RW1P;23/10/2022;21;0,277;R
ES0022000004433403RW1P;23/10/2022;22;0,278;R
ES0022000004433403RW1P;23/10/2022;23;0,769;R
ES0022000004433403RW1P;23/10/2022;24;0,259;R
ES0022000004433403RW1P;24/10/2022;1;0,180;R
ES0022000004433403RW1P;24/10/2022;2;0,131;R
ES0022000004433403RW1P;24/10/2022;3;0,112;R
ES0022000004433403RW1P;24/10/2022;4;0,125;R
ES0022000004433403RW1P;24/10/2022;5;0,153;R
ES0022000004433403RW1P;24/10/2022;6;0,174;R
ES0022000004433403RW1P;24/10/2022;7;0,146;R
ES0022000004433403RW1P;24/10/2022;8;0,224;R
ES0022000004433403RW1P;24/10/2022;9;0,181;R
ES0022000004433403RW1P;24/10/2022;10;0,193;R
ES0022000004433403RW1P;24/10/2022;11;0,172;R
ES0022000004433403RW1P;24/10/2022;12;0,195;R
ES0022000004433403RW1P;24/10/2022;13;0,223;R
ES0022000004433403RW1P;24/10/2022;14;0,282;R
ES0022000004433403RW1P;24/10/2022;15;0,320;R
ES0022000004433403RW1P;24/10/2022;16;0,314;R
ES0022000004433403RW1P;24/10/2022;17;0,343;R
ES0022000004433403RW1P;24/10/2022;18;0,348;R
ES0022000004433403RW1P;24/10/2022;19;0,326;R
ES0022000004433403RW1P;24/10/2022;20;0,528;R
ES0022000004433403RW1P;24/10/2022;21;2,031;R
ES0022000004433403RW1P;24/10/2022;22;1,450;R
ES0022000004433403RW1P;24/10/2022;23;0,677;R
ES0022000004433403RW1P;24/10/2022;24;0,211;R
ES0022000004433403RW1P;25/10/2022;1;0,241;R
ES0022000004433403RW1P;25/10/2022;2;0,174;R
ES0022000004433403RW1P;25/10/2022;3;0,132;R
ES0022000004433403RW1P;25/10/2022;4;0,125;R
ES0022000004433403RW1P;25/10/2022;5;0,108;R
ES0022000004433403RW1P;25/10/2022;6;0,121;R
ES0022000004433403RW1P;25/10/2022;7;0,157;R
ES0022000004433403RW1P;25/10/2022;8;0,190;R
ES0022000004433403RW1P;25/10/2022;9;0,190;R
ES0022000004433403RW1P;25/10/2022;10;0,204;R
ES0022000004433403RW1P;25/10/2022;11;0,201;R
ES0022000004433403RW1P;25/10/2022;12;0,221;R
ES0022000004433403RW1P;25/10/2022;13;0,301;R
ES0022000004433403RW1P;25/10/2022;14;0,261;R
ES0022000004433403RW1P;25/10/2022;15;0,218;R
ES0022000004433403RW1P;25/10/2022;16;0,255;R
ES0022000004433403RW1P;25/10/2022;17;0,225;R
ES0022000004433403RW1P;25/10/2022;18;0,890;R
ES0022000004433403RW1P;25/10/2022;19;0,550;R
ES0022000004433403RW1P;25/10/2022;20;0,639;R
ES0022000004433403RW1P;25/10/2022;21;0,912;R
ES0022000004433403RW1P;25/10/2022;22;0,187;R
ES0022000004433403RW1P;25/10/2022;23;0,178;R
ES0022000004433403RW1P;25/10/2022;24;0,251;R
ES0022000004433403RW1P;26/10/2022;1;0,145;R
ES0022000004433403RW1P;26/10/2022;2;0,112;R
ES0022000004433403RW1P;26/10/2022;3;0,116;R
ES0022000004433403RW1P;26/10/2022;4;0,095;R
ES0022000004433403RW1P;26/10/2022;5;0,106;R
ES0022000004433403RW1P;26/10/2022;6;0,120;R
ES0022000004433403RW1P;26/10/2022;7;0,118;R
ES0022000004433403RW1P;26/10/2022;8;0,239;R
ES0022000004433403RW1P;26/10/2022;9;0,182;R
ES0022000004433403RW1P;26/10/2022;10;0,184;R
ES0022000004433403RW1P;26/10/2022;11;0,178;R
ES0022000004433403RW1P;26/10/2022;12;0,231;R
ES0022000004433403RW1P;26/10/2022;13;0,172;R
ES0022000004433403RW1P;26/10/2022;14;0,501;R
